lang,variant,id,f0_ref_mean,f0_syn_mean,F1_ref,F1_syn,jitter_ref,jitter_syn,prec_ASR,rec_ASR,f1_ASR,pesq
en,pure,en_krishna_066,146.87799243305253,131.30851017983588,705.5127158149584,803.3790684917378,0.046274903231019626,0.03566735582301221,0.0,1.0,0.0,1.0206034183502197
en,pure,en_krishna_067,145.2737233511015,126.54736555210127,602.6907525177986,799.366959551175,0.035198271654619605,0.053207244569440294,1.0,1.0,1.0,1.2178289890289307
en,pure,en_krishna_068,141.12564447884284,130.787849025614,593.1817056710864,720.848277801206,0.038026493177691786,0.027587203713112636,0.0,1.0,0.0,1.0207619667053223
en,pure,en_krishna_069,135.3428474743683,109.60981396142417,659.445722308051,1164.8898514350446,0.04006276955217299,0.06288200720717273,1.0,0.0,0.0,1.679978609085083
en,pure,en_krishna_070,139.87125052650597,135.62344531602795,611.9982276473947,659.7667206231155,0.03369311183391103,0.027223367107607727,0.0,1.0,0.0,1.0317481756210327
en,pure,en_krishna_071,143.44434849409836,130.6207073452319,597.0154062243,631.1604280672867,0.03171282951460631,0.024125419929174833,0.0,0.0,0.0,1.0213229656219482
en,pure,en_krishna_072,136.56401573139655,134.6376138060661,594.8695147502186,642.2841706194972,0.02536258658196449,0.022176357773774576,0.0,1.0,0.0,1.02842378616333
en,pure,en_krishna_073,132.8803681930277,137.7952769352346,509.20908677466497,510.79783277543197,0.025886679823719047,0.04050027215189883,0.0,1.0,0.0,1.9120433330535889
en,pure,en_krishna_074,134.36624315513822,140.64667542465492,673.1309997167973,652.1587909287502,0.041565833152670185,0.023169570329392257,1.0,1.0,1.0,1.0294102430343628
en,pure,en_krishna_076,122.5342551535309,149.89950564197636,679.8763382640881,653.1301947310077,0.03988697672402855,0.023004990434339633,0.0,1.0,0.0,1.0259418487548828
en,pure,en_krishna_077,136.01330094813255,140.79947929097776,634.6876413214267,716.6090109146293,0.03560857281126064,0.030022358778847284,0.0,1.0,0.0,1.0218470096588135
en,pure,en_krishna_078,131.38707189625893,146.94003175217102,560.812796310599,594.1406497749787,0.033116970891297524,0.02882447814905392,0.0,1.0,0.0,1.4525898694992065
en,pure,en_krishna_079,141.57013307394985,140.34835990394504,604.3700324001329,601.4548225176374,0.02444533902055208,0.018968710355465237,0.0,1.0,0.0,1.0213316679000854
en,pure,en_krishna_081,132.4800456151126,150.04787296296522,660.0285836100214,697.4991106171638,0.02406583380413767,0.023792506759886776,0.0,1.0,0.0,1.0241949558258057
en,pure,en_krishna_082,134.88553700956865,130.83945502832364,593.3360784433901,792.3889328971225,0.03709399737583852,0.03156388087271915,1.0,0.0,0.0,1.2626590728759766
en,pure,en_krishna_083,133.9887298928844,134.80983114552666,528.8858788723805,660.0342640748192,0.025889758143222225,0.028718565184029408,0.0,1.0,0.0,1.1799290180206299
en,pure,en_krishna_084,139.27609593734044,123.58354995331366,539.4780770555095,755.8323850455675,0.03584074728781797,0.031799181274540636,0.0,0.0,0.0,1.0638362169265747
en,pure,en_krishna_085,139.06340652549662,139.01673917669257,573.6529398649013,714.0443207012997,0.038366897167208404,0.02455478098077247,0.0,1.0,0.0,1.0474107265472412
en,pure,en_krishna_086,129.83581339245424,146.0675863327663,587.6191793539817,595.9139724250172,0.039859259487321476,0.036694140397495974,0.0,0.0,0.0,1.0336358547210693
en,pure,en_krishna_087,124.24852730492263,131.72678721081223,642.4887376852673,697.8529616568304,0.03574115315285091,0.02747112871779618,0.0,1.0,0.0,1.0186266899108887
en,pure,en_krishna_088,128.91623710593709,131.39191267438915,566.1572604683124,728.4398360821554,0.0333365569592166,0.037353750894942535,0.0,1.0,0.0,1.0230746269226074
en,pure,en_krishna_089,131.36283495539647,131.0100284041469,678.6457382112359,724.7800293878759,0.04485387232799003,0.03411800894796953,1.0,1.0,1.0,1.0499513149261475
en,pure,en_krishna_090,134.3093585293949,139.67917118148338,566.390941157196,627.4303443148573,0.0357758887069282,0.029528980291835347,0.0,1.0,0.0,1.0232411623001099
en,pure,en_krishna_091,141.32268715347928,89.97076909501895,521.1346547235777,756.1611326968736,0.0416011171294455,0.11802619079735144,1.0,1.0,1.0,1.0506913661956787
en,pure,en_krishna_092,142.11123984357874,138.28108239855786,561.9994836717484,630.9255541635576,0.0389115254413316,0.024945508440735308,0.0,1.0,0.0,1.0244725942611694
en,pure,en_krishna_093,132.1135749702822,122.48935378574127,512.5497094094936,565.3496907908988,0.0300663977226798,0.05550193414701009,0.0,1.0,0.0,1.7695586681365967
en,pure,en_krishna_094,133.50704292173506,139.10510310105886,539.4015445983778,629.548330686573,0.029924678904589934,0.024108828366938333,0.0,1.0,0.0,1.0456831455230713
en,pure,en_krishna_095,133.7746110310132,134.76957277922685,512.7195802528703,640.2621378738953,0.03533297965817017,0.02549287614119563,0.0,1.0,0.0,1.0714468955993652
en,pure,en_krishna_096,127.67594132090079,143.33301528613345,552.279461981822,768.6457301502118,0.03056498691890327,0.0250407477306018,0.0,1.0,0.0,1.0169034004211426
en,pure,en_krishna_097,132.59091224317615,103.9188292001543,481.36662892591096,681.3558041210367,0.03615414773340959,0.07918618405396285,1.0,0.0,0.0,1.0470609664916992
en,pure,en_krishna_098,129.26647975731456,122.02519909190352,537.4970028554991,835.9244508283626,0.03535990792866624,,0.0,0.0,0.0,1.0510351657867432
en,pure,en_krishna_099,132.7992151979423,151.97098427209374,622.4913719440193,676.5773154458032,0.04306240145044284,0.022265418507721693,0.0,0.0,0.0,1.1735286712646484
en,LoRA_whole,en_krishna_001,130.0152201991487,150.24694873212496,511.22566637623044,884.645540620178,0.027119396059852953,0.10449222106408391,1.0,1.0,1.0,1.042116641998291
en,LoRA_whole,en_krishna_002,137.3587478605036,113.13661697887362,526.4686427787362,631.5467902077253,0.030604899820627706,0.04908307023798682,1.0,0.0,0.0,1.02684485912323
en,LoRA_whole,en_krishna_003,137.98638114411776,118.10283873025371,533.0937409393122,592.3231756710849,0.037621467953278004,0.040244312186650304,1.0,0.0,0.0,1.029174566268921
en,LoRA_whole,en_krishna_004,127.85485646709286,127.15896850862282,563.3712670244288,661.1834804596247,0.04412936929059398,0.03240765276810545,0.0,1.0,0.0,1.0242607593536377
en,LoRA_whole,en_krishna_005,126.34138229921462,148.4996683445964,534.9461458153238,685.307558919696,0.03734334229800612,0.030222477381843454,0.0,1.0,0.0,1.0232396125793457
en,LoRA_whole,en_krishna_006,134.20818072648194,135.89894954872554,542.3555580531537,724.4558867173806,0.029850057397832395,0.025707775126210603,0.0,1.0,0.0,1.018761396408081
en,LoRA_whole,en_krishna_007,137.30171902239968,129.97895245127728,542.1000092987916,667.7293094020307,0.034405800134764714,0.048387544539513085,1.0,1.0,1.0,1.0218249559402466
en,LoRA_whole,en_krishna_008,130.3021188920137,141.94902866967237,555.2225542863085,604.9595198149617,0.03285418236940097,0.0276688476753972,0.0,1.0,0.0,1.0209356546401978
en,LoRA_whole,en_krishna_009,134.6469772192394,162.31517499721267,553.4490522906723,688.956135647666,0.03490839453909301,0.024929314893570014,1.0,1.0,1.0,1.3165371417999268
en,LoRA_whole,en_krishna_010,130.05514332580648,141.32719375645942,637.3769828513222,687.7588107514487,0.02771057168545696,0.02527638759306917,0.0,1.0,0.0,1.0241506099700928
en,LoRA_whole,en_krishna_011,138.77734991205466,129.15840166572372,590.6857617944623,656.2076509963734,0.03087578463545893,0.03534584194970954,0.0,1.0,0.0,1.0208848714828491
en,LoRA_whole,en_krishna_012,130.72527455643637,131.6204068271566,554.8022198642471,723.157290744795,0.031667220879889796,0.024107367689846386,1.0,1.0,1.0,1.0181459188461304
en,LoRA_whole,en_krishna_013,135.92602728937882,137.17135827119378,733.6896717617335,720.3875031970617,0.04629819660136757,0.020711930380753918,0.0,1.0,0.0,1.6267231702804565
en,LoRA_whole,en_krishna_014,131.88086512157534,127.74178767658628,534.089301944979,625.0870417274468,0.032849087420324774,0.03817968675582469,1.0,0.0,0.0,1.2485227584838867
en,LoRA_whole,en_krishna_015,133.4974875585699,139.32609803729622,517.1443048860646,657.1948990665252,0.034892013214846224,0.027328482118402102,0.0,1.0,0.0,1.2801893949508667
en,LoRA_whole,en_krishna_016,131.06090289794963,135.26583238306154,578.7873567399972,555.6320845275494,0.02969153330661871,0.025640771421077187,0.0,1.0,0.0,1.3691437244415283
en,LoRA_whole,en_krishna_017,127.66963634384093,134.74588948345766,563.0141436379303,682.3673239761924,0.026450492160987625,0.03011222214410955,0.0,1.0,0.0,1.032010555267334
en,LoRA_whole,en_krishna_018,126.77136430855755,140.09972618501402,591.0439451989179,661.6474108197028,0.039635315266162256,0.03496253064788328,0.0,1.0,0.0,1.021815299987793
en,LoRA_whole,en_krishna_019,124.56631568483371,141.09106160844811,676.3938146771492,725.9627035835034,0.027760033024176,0.021929678462552178,0.0,1.0,0.0,1.0200399160385132
en,LoRA_whole,en_krishna_020,124.65072428036801,132.08557567721144,668.446851647775,614.2438218276639,0.034877344613002445,0.029009550576827366,1.0,1.0,1.0,1.036149501800537
en,LoRA_whole,en_krishna_021,127.62356554522522,,525.3005510705012,697.2331801769515,0.028858688178491257,,1.0,1.0,1.0,1.0512974262237549
en,LoRA_whole,en_krishna_022,130.26684289883752,131.60391964711403,561.9989003504437,747.6723747595888,0.02028415693397087,0.02155170180657639,0.0,1.0,0.0,1.0194743871688843
en,LoRA_whole,en_krishna_023,122.46771640246666,136.63313101145917,585.4415989749198,632.2515108493221,0.038659986618804425,0.021097793581512463,0.0,1.0,0.0,1.0207825899124146
en,LoRA_whole,en_krishna_024,126.73916531316915,137.5795163767566,606.4331891390533,683.2319131455124,0.04464785362254975,0.027256528916378274,0.0,1.0,0.0,1.0191816091537476
en,LoRA_whole,en_krishna_025,127.72101399181373,132.44153037700428,654.4608259675626,825.2575745176912,0.03935695215975593,0.04062895036025582,0.0,1.0,0.0,1.0180177688598633
en,LoRA_whole,en_krishna_026,134.6788156753646,136.81906494672685,647.3150829600278,560.6894580373677,0.02830925199914828,0.021197483794910092,0.0,1.0,0.0,1.035129427909851
en,LoRA_whole,en_krishna_027,134.49494536513052,136.54812452316136,673.1184216639158,926.1639072553716,0.024051932789473766,0.032217206238487874,0.0,1.0,0.0,1.0386924743652344
en,LoRA_whole,en_krishna_028,132.14722190550395,128.07670218531263,762.4887246621686,699.6332818730467,0.03763450353334598,0.026186880916113577,0.0,1.0,0.0,1.0208245515823364
en,LoRA_whole,en_krishna_029,127.45942215240579,141.97302790791898,587.5807312089328,790.852184145236,0.03295912320488338,0.030867848673783106,0.0,1.0,0.0,1.0442298650741577
en,LoRA_whole,en_krishna_030,132.9562396395693,131.2944048800373,662.2239654561118,608.0839208272689,0.0415920739183034,0.03397357287996501,1.0,1.0,1.0,1.0267078876495361
en,LoRA_whole,en_krishna_031,133.96332586662623,187.14833717208683,669.3763432760961,652.0575179477554,0.0336626148308788,0.03443195013410133,0.0,1.0,0.0,2.583771228790283
en,LoRA_whole,en_krishna_032,138.59160728101224,150.1553966404924,616.4879905219311,633.7032134239231,0.035918093720577554,0.01887687422656057,0.0,1.0,0.0,1.0246350765228271
en,LoRA_whole,en_krishna_033,138.50659602154676,141.87187927690624,571.9853651673386,568.1734901752742,0.024948563635908253,0.027749799205086387,0.0,1.0,0.0,1.0291228294372559
en,LoRA_whole,en_krishna_034,133.36969579966512,144.95090758645284,1141.1512237786876,807.690277844262,0.03587333842692235,0.02263389530320782,0.0,1.0,0.0,1.0274378061294556
en,LoRA_whole,en_krishna_035,137.15859044478975,147.13689398434659,774.5346749631992,856.9123853940841,0.03294478647341841,0.05301597663380061,0.0,1.0,0.0,1.4200189113616943
en,LoRA_whole,en_krishna_036,132.23840329064512,138.80666211380702,778.4516527981542,835.6846249623118,0.0527078653315069,0.03018809867506414,1.0,1.0,1.0,1.0588760375976562
en,LoRA_whole,en_krishna_037,124.67919853028451,120.81774811965269,861.6562236739366,649.7858933682277,0.062462309570579695,0.027759392567508267,0.0,1.0,0.0,1.0781954526901245
en,LoRA_whole,en_krishna_038,124.07691496447836,127.53567890549839,624.0220465734787,711.8251529705168,0.04642587947599932,0.033227248957202235,1.0,1.0,1.0,1.0874559879302979
en,LoRA_whole,en_krishna_039,130.31837311698436,148.42585160214253,616.7973165348454,655.0307940439751,0.038410309305472186,0.03618831388691346,1.0,1.0,1.0,1.0225098133087158
en,LoRA_whole,en_krishna_040,135.00983675869415,130.90876169411385,557.267382504233,638.0494280863795,0.039701446859989505,0.02646301623388395,1.0,1.0,1.0,1.0283533334732056
en,LoRA_whole,en_krishna_041,131.9208090707028,142.5851523698234,776.8932559076018,683.9231048438053,0.05130005593873884,0.03278599739282292,1.0,1.0,1.0,1.0220249891281128
en,LoRA_whole,en_krishna_042,132.51151542514575,,599.3437607589551,613.6208249936967,0.036594898772046185,,1.0,1.0,1.0,1.0455211400985718
en,LoRA_whole,en_krishna_043,132.71575035654206,,660.5955387634457,639.9284496686897,0.04027921424171838,,0.0,0.0,0.0,1.0537779331207275
en,LoRA_whole,en_krishna_044,136.25536343241262,108.97847478199725,624.7622009263026,797.4684002212982,0.03752949602316327,0.08044972528669922,1.0,1.0,1.0,1.0470402240753174
en,LoRA_whole,en_krishna_045,121.79650115985095,135.78546959644328,696.3726157377897,737.5928715627019,0.04093924516795834,0.026164641801284284,0.0,1.0,0.0,1.0205483436584473
en,LoRA_whole,en_krishna_046,141.32113264681237,139.2010950846806,658.7278686515164,480.11814800965584,0.029443446498932452,0.024093563408635943,0.0,1.0,0.0,1.1469836235046387
en,LoRA_whole,en_krishna_048,135.45275222193527,140.26325519304385,633.8215263825423,617.0132266520764,0.039205182614552164,0.03841940549089146,0.0,1.0,0.0,1.3478915691375732
en,LoRA_whole,en_krishna_049,139.0517643919016,153.91907918954473,691.8809323580577,617.3523385930771,0.03976701566534456,0.03489811450722492,0.0,1.0,0.0,1.039426565170288
en,LoRA_whole,en_krishna_050,134.68443401533375,,657.9626334772249,589.4573937151544,0.039746769008902984,,1.0,1.0,1.0,1.0476312637329102
en,LoRA_whole,en_krishna_051,140.2515713699332,141.70894064038444,686.2626858649539,851.4199763866164,0.03222323661904925,0.030888653810764728,0.0,1.0,0.0,1.0237563848495483
en,LoRA_whole,en_krishna_052,144.61149669738347,134.53680930623682,500.8285141477925,651.2314230179117,0.037036195862893175,0.026113787909136234,0.0,1.0,0.0,1.0686262845993042
en,LoRA_whole,en_krishna_053,146.9846358401178,150.1566784409724,619.5033067155099,866.6594101137567,0.032524885072472594,0.032156707415683376,1.0,1.0,1.0,1.1971063613891602
en,LoRA_whole,en_krishna_054,134.8096220488041,132.6506098702514,697.312611055947,777.7000622900017,0.04299416636510959,,0.0,1.0,0.0,1.0492833852767944
en,LoRA_whole,en_krishna_055,142.02203965089342,141.0794528897231,602.6405208040361,750.463136033183,0.04071330316703691,0.02329480259111551,0.0,1.0,0.0,1.0182325839996338
en,LoRA_whole,en_krishna_056,134.7246472362219,137.38112417307173,630.9106091054672,707.5802773755146,0.03378778108125299,0.026775607419782514,0.0,1.0,0.0,1.0292222499847412
en,LoRA_whole,en_krishna_057,140.51098167415236,,559.1269591985061,841.9775414638349,0.026582449563058427,0.06305934566324524,1.0,0.0,0.0,1.047677993774414
en,LoRA_whole,en_krishna_058,131.55119531259086,125.88783610695077,572.0385360107183,738.7653173931748,0.036444050623498855,0.03229890519492904,0.0,1.0,0.0,1.031167984008789
en,LoRA_whole,en_krishna_059,144.29459751942048,147.6703004947859,712.6804018822828,715.4357932763493,0.03735811667359938,0.022375001465946343,0.0,1.0,0.0,1.020260214805603
en,LoRA_whole,en_krishna_060,138.95521964835035,,622.0620578216613,744.7580282851226,0.03093698526483132,0.07263664799380537,0.0,0.0,0.0,1.0511819124221802
en,LoRA_whole,en_krishna_061,133.819791157994,146.5901686180795,672.0317796319317,750.1423634170977,0.035173249216197196,0.029461255839121687,0.0,1.0,0.0,1.0423288345336914
en,LoRA_whole,en_krishna_062,125.07888644265714,146.6800186287589,668.2780906355629,758.4997142927475,0.028845430527349798,0.02892447397152402,0.0,1.0,0.0,1.0226290225982666
en,LoRA_whole,en_krishna_063,138.36852239159083,137.40261607845582,623.6300462767051,700.1718911646925,0.03763183429601761,0.03342897284512228,0.0,1.0,0.0,1.0264601707458496
en,LoRA_whole,en_krishna_064,138.10395920063613,132.56187911825347,562.2520461080629,725.3833200105714,0.03394944522748332,0.02797914671137173,1.0,1.0,1.0,1.0266244411468506
en,LoRA_whole,en_krishna_065,138.21707487713223,139.56559902232144,527.8181149495841,749.9937709440122,0.02938915927757411,0.028068029513922302,0.0,1.0,0.0,1.0215290784835815
en,LoRA_whole,en_krishna_066,146.87799243305253,141.71715123331794,705.5127158149584,705.7663371653024,0.046274903231019626,0.02514572744658312,1.0,1.0,1.0,1.4830399751663208
en,LoRA_whole,en_krishna_067,145.2737233511015,126.77448125095147,602.6907525177986,515.1675313481048,0.035198271654619605,0.054635419663330485,1.0,1.0,1.0,1.0309178829193115
en,LoRA_whole,en_krishna_068,141.12564447884284,140.61867920733923,593.1817056710864,795.6543613341955,0.038026493177691786,0.025583447697623884,0.0,1.0,0.0,1.4714597463607788
en,LoRA_whole,en_krishna_069,135.3428474743683,121.88756734029796,659.445722308051,1238.1259514978653,0.04006276955217299,0.07579067091568899,1.0,0.0,0.0,2.168987274169922
en,LoRA_whole,en_krishna_070,139.87125052650597,132.34459177447715,611.9982276473947,660.476283725689,0.03369311183391103,0.02229001816125681,0.0,1.0,0.0,1.0249004364013672
en,LoRA_whole,en_krishna_071,143.44434849409836,144.40172690725234,597.0154062243,543.2204238851083,0.03171282951460631,0.021400635806825274,0.0,0.0,0.0,1.024654746055603
en,LoRA_whole,en_krishna_072,136.56401573139655,132.03972262485863,594.8695147502186,721.4981557764675,0.02536258658196449,0.022240617411004384,1.0,1.0,1.0,1.0206499099731445
en,LoRA_whole,en_krishna_073,132.8803681930277,168.23819129527627,509.20908677466497,664.2209895256153,0.025886679823719047,0.028501730863060553,0.0,1.0,0.0,1.2188432216644287
en,LoRA_whole,en_krishna_074,134.36624315513822,143.73689409323356,673.1309997167973,652.5012335245974,0.041565833152670185,0.025390383678356616,0.0,1.0,0.0,1.0253314971923828
en,LoRA_whole,en_krishna_076,122.5342551535309,144.82157802242867,679.8763382640881,681.4133404917819,0.03988697672402855,0.02295798227125847,0.0,1.0,0.0,1.0220892429351807
en,LoRA_whole,en_krishna_077,136.01330094813255,,634.6876413214267,980.8311438405749,0.03560857281126064,,1.0,1.0,1.0,1.048837661743164
en,LoRA_whole,en_krishna_078,131.38707189625893,153.09319626483466,560.812796310599,519.8156953799114,0.033116970891297524,0.023109388982119467,0.0,1.0,0.0,1.266234278678894
en,LoRA_whole,en_krishna_079,141.57013307394985,141.78560901367953,604.3700324001329,693.6724097727065,0.02444533902055208,0.025606869547014775,0.0,1.0,0.0,1.0297656059265137
en,LoRA_whole,en_krishna_081,132.4800456151126,141.84271848103478,660.0285836100214,633.3822147608531,0.02406583380413767,,1.0,1.0,1.0,1.0409082174301147
en,LoRA_whole,en_krishna_082,134.88553700956865,511.6529072915534,593.3360784433901,695.1607197273837,0.03709399737583852,,1.0,0.0,0.0,1.054145097732544
en,LoRA_whole,en_krishna_083,133.9887298928844,147.33369005037162,528.8858788723805,601.0797885052491,0.025889758143222225,0.02848757598139606,0.0,1.0,0.0,1.0338913202285767
en,LoRA_whole,en_krishna_084,139.27609593734044,114.55399221622658,539.4780770555095,773.294582711292,0.03584074728781797,0.043930862674517936,0.0,0.0,0.0,1.0212314128875732
en,LoRA_whole,en_krishna_085,139.06340652549662,136.95271733222341,573.6529398649013,678.9420925400515,0.038366897167208404,0.0258235138875403,0.0,1.0,0.0,1.0186271667480469
en,LoRA_whole,en_krishna_086,129.83581339245424,124.35529256578778,587.6191793539817,546.3504582042875,0.039859259487321476,0.03763002501359632,0.0,0.0,0.0,1.0555102825164795
en,LoRA_whole,en_krishna_087,124.24852730492263,174.52797843331393,642.4887376852673,691.7461583717686,0.03574115315285091,0.03489964423999544,1.0,1.0,1.0,1.0508346557617188
en,LoRA_whole,en_krishna_088,128.91623710593709,142.0771664204543,566.1572604683124,808.4058902310737,0.0333365569592166,0.02973869214546644,0.0,1.0,0.0,1.0259896516799927
en,LoRA_whole,en_krishna_089,131.36283495539647,130.62018849334655,678.6457382112359,752.8534961898862,0.04485387232799003,0.03153497714036762,0.0,1.0,0.0,1.1400822401046753
en,LoRA_whole,en_krishna_090,134.3093585293949,137.52346787428692,566.390941157196,675.6252710478738,0.0357758887069282,0.031043823044593254,0.0,1.0,0.0,1.021087884902954
en,LoRA_whole,en_krishna_091,141.32268715347928,138.49167349944065,521.1346547235777,588.543923533075,0.0416011171294455,0.020987917111402087,0.0,1.0,0.0,1.573009967803955
en,LoRA_whole,en_krishna_092,142.11123984357874,159.41150537331012,561.9994836717484,635.3512772315444,0.0389115254413316,0.022930804351217127,0.0,1.0,0.0,1.0238959789276123
en,LoRA_whole,en_krishna_093,132.1135749702822,120.9821168069372,512.5497094094936,641.2261324646136,0.0300663977226798,0.055543612547002325,1.0,1.0,1.0,1.031970500946045
en,LoRA_whole,en_krishna_094,133.50704292173506,128.3897121934094,539.4015445983778,592.4013466632468,0.029924678904589934,0.030188975227414733,0.0,1.0,0.0,1.0168771743774414
en,LoRA_whole,en_krishna_095,133.7746110310132,143.6882851789743,512.7195802528703,630.588865831353,0.03533297965817017,0.025602199620932763,0.0,1.0,0.0,1.0193547010421753
en,LoRA_whole,en_krishna_096,127.67594132090079,131.98314862200556,552.279461981822,758.3150890043693,0.03056498691890327,0.03466593422576519,0.0,1.0,0.0,1.0198581218719482
en,LoRA_whole,en_krishna_097,132.59091224317615,114.41387501793153,481.36662892591096,652.2234221150377,0.03615414773340959,0.06688214879696822,1.0,0.0,0.0,1.0475997924804688
en,LoRA_whole,en_krishna_098,129.26647975731456,129.99384334192064,537.4970028554991,688.6147960080095,0.03535990792866624,0.04697778771208507,0.0,0.0,0.0,1.0559699535369873
en,LoRA_whole,en_krishna_099,132.7992151979423,143.7134690938539,622.4913719440193,692.7620614426282,0.04306240145044284,0.03464886266369907,0.0,0.0,0.0,1.0241727828979492
en,LoRA_AR,en_krishna_001,130.0152201991487,192.32079154725938,511.22566637623044,585.2871486548033,0.027119396059852953,0.05768890497503077,1.0,1.0,1.0,1.0478966236114502
en,LoRA_AR,en_krishna_002,137.3587478605036,121.02973074506286,526.4686427787362,565.6306552620943,0.030604899820627706,0.060205010593905726,1.0,0.0,0.0,1.0245310068130493
en,LoRA_AR,en_krishna_003,137.98638114411776,109.90345616873654,533.0937409393122,609.8669923814551,0.037621467953278004,0.04806531496922709,0.0,0.0,0.0,1.0495601892471313
en,LoRA_AR,en_krishna_004,127.85485646709286,142.492943191591,563.3712670244288,659.2520117819279,0.04412936929059398,0.028918310620126668,0.0,1.0,0.0,1.0263184309005737
en,LoRA_AR,en_krishna_005,126.34138229921462,136.08522591847375,534.9461458153238,586.6504346188698,0.03734334229800612,0.03291311869345045,0.0,1.0,0.0,1.0205602645874023
en,LoRA_AR,en_krishna_006,134.20818072648194,153.3212680834388,542.3555580531537,686.1245745166184,0.029850057397832395,0.026763128111809458,0.0,1.0,0.0,1.0315141677856445
en,LoRA_AR,en_krishna_007,137.30171902239968,134.31501757765898,542.1000092987916,761.2925009124209,0.034405800134764714,0.04557559496866694,0.0,1.0,0.0,1.0543755292892456
en,LoRA_AR,en_krishna_008,130.3021188920137,140.3258931750434,555.2225542863085,745.119786790328,0.03285418236940097,0.025336649159458983,0.0,1.0,0.0,1.0190563201904297
en,LoRA_AR,en_krishna_009,134.6469772192394,147.60407678272693,553.4490522906723,777.0149967855639,0.03490839453909301,0.04536681690925834,0.0,1.0,0.0,1.8034145832061768
en,LoRA_AR,en_krishna_010,130.05514332580648,141.08737011317342,637.3769828513222,748.7258429053129,0.02771057168545696,0.020048833787339116,0.0,1.0,0.0,1.0349133014678955
en,LoRA_AR,en_krishna_011,138.77734991205466,135.22973458630787,590.6857617944623,665.8567004742254,0.03087578463545893,0.0329762699607,1.0,1.0,1.0,1.0289934873580933
en,LoRA_AR,en_krishna_012,130.72527455643637,125.96762722067447,554.8022198642471,677.5022774650857,0.031667220879889796,0.021617322196504675,0.0,1.0,0.0,1.0204864740371704
en,LoRA_AR,en_krishna_013,135.92602728937882,145.41599475824881,733.6896717617335,759.5173191703467,0.04629819660136757,0.02463246153931928,1.0,1.0,1.0,1.215269923210144
en,LoRA_AR,en_krishna_014,131.88086512157534,127.07415249595346,534.089301944979,640.3154815284166,0.032849087420324774,0.04307110175173273,0.0,0.0,0.0,1.0266505479812622
en,LoRA_AR,en_krishna_015,133.4974875585699,119.78120741884453,517.1443048860646,629.9086903974119,0.034892013214846224,0.03604078442233258,0.0,1.0,0.0,1.0319771766662598
en,LoRA_AR,en_krishna_016,131.06090289794963,143.82560644808717,578.7873567399972,684.3509337653572,0.02969153330661871,0.02495055183314468,0.0,1.0,0.0,1.0247069597244263
en,LoRA_AR,en_krishna_017,127.66963634384093,143.86749444469774,563.0141436379303,633.4447355880529,0.026450492160987625,0.028248202195767905,0.0,1.0,0.0,1.0217311382293701
en,LoRA_AR,en_krishna_018,126.77136430855755,139.20442196682032,591.0439451989179,624.3936432045639,0.039635315266162256,0.02838880298743629,0.0,1.0,0.0,1.041839361190796
en,LoRA_AR,en_krishna_019,124.56631568483371,143.73336861894887,676.3938146771492,719.9696398820213,0.027760033024176,0.02328029731361989,0.0,1.0,0.0,1.0195852518081665
en,LoRA_AR,en_krishna_020,124.65072428036801,148.1356912574001,668.446851647775,591.6338422829346,0.034877344613002445,0.031256363972488266,0.0,1.0,0.0,1.0272204875946045
en,LoRA_AR,en_krishna_021,127.62356554522522,,525.3005510705012,847.3157540284815,0.028858688178491257,0.10950839291180643,1.0,1.0,1.0,1.0493972301483154
en,LoRA_AR,en_krishna_022,130.26684289883752,137.09204355286332,561.9989003504437,773.1160616237754,0.02028415693397087,0.03553292320569746,0.0,1.0,0.0,1.0382148027420044
en,LoRA_AR,en_krishna_023,122.46771640246666,130.52694187814996,585.4415989749198,632.0799948381616,0.038659986618804425,0.02656047300549365,1.0,1.0,1.0,1.0371644496917725
en,LoRA_AR,en_krishna_024,126.73916531316915,129.51856960071524,606.4331891390533,745.5559896713247,0.04464785362254975,0.028798114130871966,0.0,1.0,0.0,1.0260308980941772
en,LoRA_AR,en_krishna_025,127.72101399181373,152.21333326229094,654.4608259675626,872.567132106292,0.03935695215975593,0.026624876104945443,0.0,1.0,0.0,1.0409018993377686
en,LoRA_AR,en_krishna_026,134.6788156753646,131.2901501769508,647.3150829600278,708.0294696468997,0.02830925199914828,0.03232774107071017,0.0,1.0,0.0,1.0250730514526367
en,LoRA_AR,en_krishna_027,134.49494536513052,151.23290683919424,673.1184216639158,644.3367863883518,0.024051932789473766,0.029660908256149896,0.0,1.0,0.0,1.018540859222412
en,LoRA_AR,en_krishna_028,132.14722190550395,133.08666441777353,762.4887246621686,680.1372787882079,0.03763450353334598,0.02518617518245242,0.0,1.0,0.0,1.0195503234863281
en,LoRA_AR,en_krishna_029,127.45942215240579,156.30188335555957,587.5807312089328,723.7006216034997,0.03295912320488338,0.029609465917421477,0.0,1.0,0.0,1.0744017362594604
en,LoRA_AR,en_krishna_030,132.9562396395693,138.2908123508834,662.2239654561118,614.5081138941656,0.0415920739183034,0.026974970264402577,0.0,1.0,0.0,1.0226677656173706
en,LoRA_AR,en_krishna_031,133.96332586662623,95.58155044786149,669.3763432760961,648.7370382846101,0.0336626148308788,,1.0,1.0,1.0,1.0526232719421387
en,LoRA_AR,en_krishna_032,138.59160728101224,135.19460953679578,616.4879905219311,679.154816070571,0.035918093720577554,0.02252319939209619,0.0,1.0,0.0,1.0276590585708618
